,run,swim,limp,trudge,drift,hike,stagger,stride,gallop,taxi,cycle,skate,cross,walk,hasten,vault,hop,paddle,sail,row,tumble,descend,bike,scramble,exit,dash,glide,trot,inch,march,race,travel,canoe,scurry,float,creep,meander,ride,go,chase,rush,arrive,stumble,hurry,dart,speed,kayak,lurch,trek,fly,plunge,depart,journey,ascend,flee,wander,climb,raft,crawl,present,deliver,rent,read,pay,teach,offer,lease,relay,pass,award,trade,promise,sell,give,yield,transfer,allocate,dictate,allot,bequeath,explain,guarantee,grant,refund,ask,cede,assign,feed,tell,issue,deny,mail,forward,show
kayak,0.0038225059702931144,0.1357813616483921,0.0,0.0,0.11547005383792519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09586343124133585,0.03187073944080692,0.0,0.0,0.0,0.2182178902359924,0.11570838237598054,0.26490647141300877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709555601846805,0.0,0.0,0.0,0.0,0.0,0.0,0.01211754417052643,0.0,0.0,0.052270837348931676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.027931762262442768,0.0,0.0,0.059976014390406764,0.0,0.07823610118539685,0.0,0.0,0.4170288281141496,0.0,0.0,0.14343579696730044,0.0,0.0,0.0030170202565999787,0.0,0.003980937143290199,0.0,0.0,0.0,0.0,0.0,0.0,0.0022589138252390056,0.002834276164941022,0.0,0.005840844278479715,0.010085073438763683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030942221810182254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lurch,0.14339996710715625,0.05383680517590479,0.09179335241925395,0.0,0.0997844360502374,0.03197238778028809,0.0,0.07624928516630233,0.03251280443811775,0.04284839917800318,0.0,0.14289765246886227,0.3487684353310626,0.1287964183043993,0.1580864398279625,0.053916386601719206,0.0,0.26622333025588873,0.15096588248481382,0.040397858162338846,0.02990743022772896,0.07468920112094839,0.0,0.06535653014254485,0.0,0.0,0.07421560439929402,0.0,0.0,0.1276709374764349,0.11860999914758137,0.11460021845808624,0.0,0.06819943394704735,0.03807707594880411,0.045980048987170286,0.08972229068318688,0.1349081251239864,0.11884359366524658,0.0326991257596857,0.08571221877921223,0.11956841948700296,0.10281451514408312,0.03819932363921364,0.2727977357881894,0.0,0.0,1.0000000000000002,0.0,0.16399282175786978,0.030499714066520935,0.13246011121512363,0.1006088209366323,0.13847268227372725,0.14913616973962518,0.024738534799764674,0.14732814675768371,0.06359630007488934,0.03005226124538241,0.1455908071411524,0.09061983788412872,0.07919110258754188,0.10877786378151548,0.13112601360186138,0.06897791232529762,0.12748831681650094,0.11089232039072776,0.09460584170584466,0.10854169616795836,0.11902448942228974,0.14628641811943668,0.14589139903994608,0.10988948010426763,0.11595927320952146,0.07891113088601634,0.13895238271255073,0.1522579688299679,0.0,0.04289357409743247,0.04004808657316367,0.04455617140939791,0.1586081004141801,0.15160389511680347,0.06976744186046512,0.07172929375527247,0.05768993718146162,0.1266956072137675,0.09391476334139993,0.08225161211526641,0.10611407657924089,0.14462562966336126,0.09621032142443148,0.18388305160902163,0.11742708882796346
trek,0.0267575417920518,0.06789068082419605,0.0,0.0,0.019245008972987532,0.05241424183609591,0.0,0.0,0.0,0.0468292905790847,0.0,0.0,0.006847387945809703,0.06374147888161384,0.04319342127906798,0.0,0.0,0.0,0.006428243465332251,0.06622661785325219,0.0,0.008444307668618053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454996915131373,0.02777777777777777,0.0338651537245066,0.28867513459481287,0.0,0.0,0.0,0.0,0.058976782461958865,0.02347774183039496,0.0,0.017564143919568988,0.026135418674465838,0.0,0.03131121455425745,0.0,0.0,0.0,0.0,1.0,0.06284646509049623,0.0,0.0,0.08996402158561015,0.0,0.09779512648174607,0.08111071056538127,0.003551820828172257,0.0,0.0,0.0023987506721899893,0.0,0.0,0.0,0.0015085101282999894,0.02261592098039162,0.0,0.0,0.0,0.0028021870076569014,0.0,0.0,0.020797258270192572,0.0022589138252390056,0.003846517652419958,0.0,0.017522532835439145,0.0,0.0,0.02812719752315061,0.0,0.0,0.0,0.00204554160961557,0.0,0.0,0.0,0.00850911099780012,0.0,0.0,0.0051164451009665214,0.0,0.0,0.0,0.0
fly,0.6921321688183127,0.28672152112046406,0.40687327240652127,0.013965881131221384,0.4074606376520256,0.3718616241015313,0.01766559756233139,0.2583688009275956,0.2947760503096565,0.24590862693828278,0.16981162205001382,0.2835435452657528,0.4003063683787057,0.6380550911451278,0.4005475003235299,0.16294359267667619,0.0,0.28037967064824426,0.638128405920559,0.19978122369485032,0.13420779693146695,0.5618289871529545,0.0105572138037432,0.2833078743762052,0.01612641046116196,0.02163585001453313,0.3353036324986051,0.006982940565610692,0.052372054242080184,0.6735698801705007,0.40423467052035217,0.822539286381256,0.05644243661406687,0.20610915319561166,0.1527355980650556,0.2926555760671006,0.2684155938629339,0.5782112388226648,0.7434687043103598,0.42223849342760583,0.4248574283358968,0.462825262862268,0.2278622423359082,0.46440059997234234,0.24358354468572285,0.020158013076452444,0.027931762262442768,0.16399282175786978,0.06284646509049623,0.9999999999999959,0.181556454705878,0.4964276518256924,0.6014096433692062,0.4890787325423223,0.6719711949351586,0.328506937245255,0.4078466161470149,0.24752743927372764,0.3509052851358447,0.6893097190735711,0.7617911152948988,0.5106865520742,0.5373577404207626,0.738885432263711,0.5830614335013623,0.7213193044744293,0.5810629358744961,0.6247229912008334,0.6593466595388454,0.7036570108773719,0.34975660190127333,0.5942648674090546,0.6746164865842522,0.7117957647503709,0.463542050352006,0.7639811897524821,0.6919810007215077,0.368445249252719,0.42581806932437327,0.35392533638513224,0.482078657202838,0.34279930742464276,0.709738198830316,0.2513136749016706,0.3704914822792319,0.3492827127749285,0.7654198126139684,0.5004562713113933,0.43971763293747523,0.6595357795924051,0.49384458848960655,0.5366688055354213,0.5663881820298824,0.6895224961712422
plunge,0.25534339881558005,0.14664387058026346,0.14446302370292305,0.0,0.1770540825514853,0.08386278693775345,0.0,0.1,0.08528028654224418,0.09365858115816941,0.16059101370939322,0.15617376188860607,0.13968671409451797,0.2454046936942133,0.17277368511627195,0.07071067811865475,0.0,0.13093073414159545,0.2211315752074295,0.07947194142390264,0.27456258919345766,0.2431960608561999,0.0,0.19999999999999998,0.0,0.0,0.16222142113076254,0.0,0.0,0.21111856862095707,0.1222222222222222,0.22318748930817683,0.0,0.08944271909999159,0.3395757952184673,0.09045340337332909,0.11766968108291043,0.15333963440109308,0.22871864621868646,0.21442250696755896,0.1299746650048105,0.20908334939572673,0.13483997249264842,0.17534280150384174,0.17888543819998318,0.0,0.0,0.030499714066520935,0.0,0.181556454705878,1.0000000000000002,0.120267558860591,0.11995202878081353,0.1715160413576432,0.2542673288525398,0.09733285267845754,0.1292862781454702,0.08340576562282992,0.0591197566898576,0.2110900591527191,0.1953458949173711,0.15578723606684966,0.10909357657856947,0.2558433177596782,0.18394282397385184,0.2062125440224323,0.13757262206637266,0.12407439820518454,0.15916422203491198,0.20172813806443168,0.07537075808102849,0.19133477608577168,0.13779374333957936,0.20277221477178053,0.2069819558672804,0.1841812895813937,0.17951430720999356,0.03032392174315613,0.1575123061296434,0.07878385971583354,0.1419132580920462,0.09707253433941511,0.21028167746848062,0.030499714066520935,0.1505153389413756,0.09247289737602371,0.1850344864248899,0.10777205024873021,0.16180796699117794,0.18214544559440815,0.12464339735878324,0.14912022701586522,0.176850931632791,0.17988723921801647
depart,0.6045363522370016,0.17237320287786914,0.3217447260438935,0.0,0.3857583749052301,0.2661576119732497,0.0,0.23385358667337136,0.21367608086182116,0.21276612408674755,0.07664241743562072,0.3026091532845098,0.4126743371101116,0.4769975506025712,0.3405458586979623,0.16535945694153692,0.0,0.2770256256719071,0.5308682825447784,0.14159846508095775,0.09172492321316787,0.3475527678092425,0.0,0.2004459314343183,0.03857583749052298,0.0,0.18426086852387552,0.0,0.0,0.5387014698771939,0.29695693545824925,0.5370166871566967,0.11572751247156893,0.2091650066335189,0.123454103083787,0.2618924633082486,0.3406925719346235,0.42360934335351674,0.5128547386948109,0.24355400840103245,0.3203801680902027,0.3527417148683649,0.18018749253911182,0.2970737301082815,0.2091650066335189,0.0,0.0,0.13246011121512363,0.0,0.4964276518256924,0.120267558860591,0.9999999999999999,0.4087462343189075,0.4004223028141323,0.5567148401733238,0.22761636700008153,0.3018659664968991,0.22291128503014118,0.25675681841049014,0.49941151219276464,0.4873999716662768,0.37009680164738024,0.35043851876270005,0.5452824076671674,0.3858315910175785,0.506174309976911,0.3860622131793774,0.3686899302895643,0.5077650342618513,0.4498859925727412,0.23806170119274128,0.4668972901878689,0.446451024529673,0.5054907555245554,0.3852521301006298,0.533222273417245,0.4541663489657048,0.18234920215644923,0.2856577701790253,0.2368785621409638,0.33186924401328843,0.2826013019770449,0.5256462723170751,0.14264935053936392,0.3645564299868451,0.2808456976813212,0.5185074706081421,0.30089153242607947,0.301814050003012,0.42185137506913445,0.4037311883623458,0.27208058189645373,0.4350565192438032,0.5170859424576881
journey,0.6100573290704454,0.22802149720484374,0.3465726555395275,0.0,0.3462716805322223,0.3583700947791302,0.0,0.20991605036642366,0.2813124431081606,0.26962888374371746,0.17199301695008173,0.2154336351800049,0.3704324922530717,0.5820456378734287,0.4093099424802767,0.148433062693995,0.0,0.2748446258257997,0.5929611699308166,0.16682436058657416,0.09409811314590946,0.4639136211170536,0.0,0.23990405756162703,0.0,0.015485740327062786,0.23350546291610041,0.0,0.0,0.5905318290985945,0.3032120727515008,0.7118511205124561,0.03462716805322221,0.18775462327503717,0.11980236929798005,0.24412655800710242,0.24700754700801233,0.4739837753875368,0.6380970391150413,0.282924561997295,0.37396670870871196,0.3636595931924239,0.2183534315267706,0.405631120612448,0.18775462327503717,0.017313584026611102,0.059976014390406764,0.1006088209366323,0.08996402158561015,0.6014096433692062,0.11995202878081353,0.4087462343189075,1.0000000000000022,0.437493618367242,0.6041322770576275,0.24323485720427127,0.35234179044770997,0.27512899695807574,0.3427575132055303,0.6540216769765673,0.641516182115909,0.4723657075605687,0.4882083062472237,0.6336828738416135,0.5642677257036643,0.6448927679052432,0.5669655266763689,0.5404870153307676,0.6416683836735216,0.6222265565915476,0.31643063698985413,0.5588068242597459,0.6191465617677508,0.6676908897955985,0.4389219012862158,0.6611527978469824,0.6326861851374134,0.4092092925392476,0.41499147203893244,0.3937618253373851,0.3880193233750886,0.3118941276671794,0.6683793430628828,0.22865641121961888,0.34980826770508955,0.3226854297452803,0.6668785463597503,0.45246166256210407,0.38818387826981404,0.5904063071463381,0.4160341812123588,0.40590352000219315,0.5496258174292833,0.6523803571320755
ascend,0.6324815241344919,0.17863788740392866,0.4226788544084361,0.0,0.3572660628875308,0.2474861982699417,0.01595239252781738,0.30771995655341866,0.23876323883035364,0.24284911255362648,0.12961851740727592,0.3434949751687143,0.4208629080617433,0.5442226844627988,0.38436338847542584,0.21759086798535213,0.0,0.28621311348648437,0.5947267539271773,0.19777896992363467,0.20380102964482222,0.6069372357049465,0.0,0.36609306306589384,0.0,0.005210029582631959,0.15384800833655263,0.055490483968649265,0.14124850464747085,0.5784087049336678,0.2780129297823235,0.556696918000314,0.0058249901557749575,0.33388933000405063,0.2156390479803369,0.26617516597410895,0.3521998376386248,0.4599561101701134,0.552238313739358,0.2195797239214896,0.3017848668629074,0.43138852048471116,0.23807430601615864,0.3013728408356201,0.26620906040863496,0.026212455700987302,0.0,0.13847268227372725,0.0,0.4890787325423223,0.1715160413576432,0.4004223028141323,0.437493618367242,1.0000000000000013,0.5708887240956222,0.20949516028807166,0.783352133093278,0.21247766196311033,0.20777031435250257,0.5770587699829769,0.5172525486739047,0.3973073385956469,0.35051934544857455,0.6181908729311355,0.4698905926605164,0.5454323760277556,0.4564520029908188,0.3719189831917833,0.4920418161776984,0.5452830957014659,0.223635274249683,0.5182733306883508,0.46196517234533113,0.5655417551408893,0.47433742745782487,0.585757469351937,0.5622711088409824,0.2088064193118019,0.34621199999173324,0.26363004436527426,0.3659482320438486,0.3280930254612277,0.5935441418976034,0.12000965797056361,0.36445828374816924,0.2756518833963815,0.5866360752715134,0.32581111604634616,0.3326238161197185,0.4984497686195634,0.3950345822150933,0.35587226877444067,0.5308235048211813,0.541928258542164
flee,0.824278512926708,0.30275562394691524,0.5015361784611807,0.019559025296349213,0.5058999016930397,0.36496104757817477,0.012370213749862666,0.3422829426861112,0.3377698545563317,0.33340044157289156,0.17724235161511603,0.4123718855197107,0.5319629456307464,0.765175135194059,0.4984445194655639,0.23511543014761171,0.019559025296349213,0.4097404065832062,0.7568956628281407,0.28497218065435065,0.14576193703121934,0.5189403465786615,0.014785233377417549,0.3939746523978913,0.03387722555980176,0.0,0.22844828732445377,0.019559025296349213,0.009779512648174607,0.7557282309954817,0.39552695599283966,0.7985020804258092,0.06775445111960351,0.2974001089266687,0.18557891147854721,0.2978120347945035,0.4065990875081381,0.5802247751755814,0.7546758507063622,0.31034824760349733,0.5156498403825834,0.5418543138836283,0.33494198098372824,0.5487254864234207,0.3673766051447084,0.016938612779900872,0.07823610118539685,0.14913616973962518,0.09779512648174607,0.6719711949351586,0.2542673288525398,0.5567148401733238,0.6041322770576275,0.5708887240956222,0.9999999999999988,0.35219110962519967,0.4497497732820033,0.28956204764289895,0.4182041420076215,0.7320025456513328,0.708446553045556,0.5188443052866505,0.4751728345685815,0.770434240368713,0.593037693458361,0.6939951498239781,0.5500736187659006,0.47960723529908067,0.6467349495007765,0.6460342280733673,0.33839098853431165,0.6248050185237571,0.5849275189349739,0.7093311929835306,0.605808951850576,0.735980026055637,0.6690862684626482,0.2757944538933907,0.4368116108893468,0.35441516617898366,0.4400277110724442,0.38515352852999907,0.7341614816002264,0.1610670633187952,0.46734941484256676,0.36338020210905625,0.7247871596548584,0.39523429819768746,0.46153422576497943,0.6174484303998384,0.4669114917151542,0.43413158275348057,0.6249841629917052,0.6792573779734725
wander,0.31686719124948626,0.13656520178796752,0.13670414920128873,0.0,0.2060488785479727,0.20406510715543072,0.0,0.08111071056538127,0.1037571695799112,0.1367408532291219,0.03721614637823934,0.177343107178349,0.20216432665572834,0.3360575818974363,0.14013796366780254,0.057353933467640436,0.0,0.10619884881071831,0.24610051451569362,0.10743376064838502,0.03181423814878889,0.2657504325509117,0.0,0.06952346619889822,0.0,0.0,0.10526315789473685,0.0,0.08111071056538127,0.32181267335667785,0.1982706258264875,0.39188060663208535,0.0936585811581694,0.07254762501100116,0.048605707131131076,0.12227899701112964,0.12725695259515557,0.27266797774391577,0.3734877948319412,0.20870354281618947,0.22651779081242898,0.22894513699784322,0.13124359177794215,0.3352370816732427,0.07254762501100116,0.046829290579084686,0.0,0.024738534799764674,0.08111071056538127,0.328506937245255,0.09733285267845754,0.22761636700008153,0.24323485720427127,0.20949516028807166,0.35219110962519967,0.9999999999999998,0.17515915239377547,0.06765100914917385,0.2077939705212281,0.29807261712347044,0.32021693811628815,0.21762023102576,0.2110064484204652,0.32644668417516626,0.22991064207486314,0.28673221668264776,0.22954861296300633,0.2171654035037779,0.2809272008495696,0.2702703423746355,0.18895888662665897,0.22266821228613348,0.26017538976896093,0.2995140287904625,0.26381855522954645,0.3467886817617974,0.27648652578009536,0.13527771618440249,0.1551363544574593,0.1917064452790373,0.21667172145871455,0.11248031766646191,0.2813924055260656,0.07421560439929402,0.15260507615655217,0.12955482351815312,0.33981955390089347,0.2185366893690621,0.21873931962990334,0.2556390745882256,0.17142898545874302,0.17677669529663698,0.267329406311045,0.29811381508428214
climb,0.4953651797316504,0.149311122770556,0.3061537099716415,0.0,0.2890041946400416,0.22563318696571946,0.0067391061947099295,0.21310924969033546,0.17871117580421225,0.1856234426064135,0.09207732475152298,0.259600171095704,0.3366957033036133,0.4285720052032428,0.3043759419846007,0.16576009514857468,0.014207283312689029,0.21546969563836146,0.45234697039718486,0.15618945356526898,0.2215090607807742,0.6599586635230583,0.0,0.31661945668278413,0.004101289422517144,0.0018341523888298385,0.1555689840339453,0.03551820828172257,0.2219888017607661,0.4650395895315277,0.2604668607326321,0.45492160399181913,0.0,0.3335687382590963,0.1702746892517801,0.23345931164513212,0.2521581132158499,0.3879476339335481,0.4813143836772502,0.18963599124279545,0.24267645266788151,0.3256417619986027,0.1819924206524339,0.2682429195101468,0.20014124295545777,0.026658381246361433,0.0,0.14732814675768371,0.003551820828172257,0.4078466161470149,0.1292862781454702,0.3018659664968991,0.35234179044770997,0.783352133093278,0.4497497732820033,0.17515915239377547,0.9999999999999996,0.183670248027869,0.19248421790355297,0.4701298808170472,0.41887172213187285,0.31324532692906215,0.29716799615310274,0.49398226748270097,0.377754393374159,0.4386944682586544,0.3807151489177938,0.2924790158341107,0.40603712860704966,0.4722517194784429,0.19031280090808336,0.42813971099872483,0.38855029839971866,0.4728970519981077,0.33922513067913096,0.4778410654142926,0.4974017118844142,0.19386924631057353,0.27972774480235607,0.23878498462933237,0.3110287874785209,0.24528936593782893,0.4755057220928419,0.1050796340845244,0.2699747754847492,0.22364265913023273,0.4823345089870297,0.28873077534520725,0.264846864791568,0.40605072558676103,0.3137473713817025,0.2664538512721064,0.44198413143652876,0.45170777098809695
raft,0.2972987520492513,0.19252412323510648,0.15061311370164154,0.0,0.21669453555438467,0.15300774894579097,0.0,0.1042572070285374,0.13336626734231613,0.11717498502967608,0.07175473098524099,0.09769344135387543,0.20274463011856222,0.2624975881225896,0.2161548222990059,0.07372097807744857,0.0,0.27300945311597413,0.316330015023234,0.16571045299983228,0.04089304100547654,0.20072662468290947,0.0,0.08936332031017491,0.0,0.0,0.16912752287293464,0.0,0.0,0.25805568922539396,0.16217787759994703,0.3100278864916397,0.0,0.0932504808240314,0.09371441642816107,0.1886083840385795,0.12267912301642964,0.19676014780843068,0.2864626423291167,0.17884073360395836,0.15381984146772854,0.16348834533127726,0.05623215571155334,0.16974982846110498,0.0932504808240314,0.0,0.4170288281141496,0.06359630007488934,0.0,0.24752743927372764,0.08340576562282992,0.22291128503014118,0.27512899695807574,0.21247766196311033,0.28956204764289895,0.06765100914917385,0.183670248027869,1.0,0.16436428567176645,0.30210515089194884,0.3375380087994643,0.2165592283070023,0.2099776910554249,0.28434967937347805,0.22949961489725654,0.2921891370925828,0.2376829616381394,0.2519047674541616,0.29565396928184284,0.26164327148904454,0.15001530846562136,0.23417251859895433,0.28873286480985877,0.31187251149842943,0.18496594820594264,0.307722789507656,0.32594689271498856,0.1422669324192028,0.19940748776065007,0.19165498736768777,0.15665802277761232,0.1301208596924041,0.31136318441560007,0.09539445011233401,0.19615386066226836,0.1665257764717774,0.3106589489055174,0.21669453555438475,0.16869646713465986,0.26671313807080627,0.19774958126570524,0.15546858380135553,0.24304615526384482,0.30358070192176784
crawl,0.33634193542994417,0.25687555403745604,0.15420561743885172,0.0,0.1972117763160392,0.2892136076137788,0.09347654292746338,0.09853292781642932,0.23108019874586222,0.1661121758996477,0.04521000789084244,0.12310606405592192,0.12684231825276446,0.4286533071880956,0.19577481600761124,0.034836650714580884,0.09853292781642932,0.15051153338813575,0.25589103433983046,0.06525502556460748,0.03864779397441557,0.26292538511904556,0.0,0.225218120723267,0.0,0.02544109256573922,0.27173057683545215,0.0,0.0,0.3353446929011253,0.24633231954107324,0.4356950187357414,0.05688801239885743,0.044065264923923174,0.034443497239599226,0.14854397775557665,0.05797169096162336,0.2673131322617946,0.433712183415542,0.17958525791064456,0.323630900172058,0.1545119593021981,0.19929265914581165,0.382563019796403,0.26439158954353903,0.02844400619942871,0.0,0.03005226124538241,0.0,0.3509052851358447,0.0591197566898576,0.25675681841049014,0.3427575132055303,0.20777031435250257,0.4182041420076215,0.2077939705212281,0.19248421790355297,0.16436428567176645,0.9999999999999998,0.3734423643953621,0.35332872572177554,0.25157227129990556,0.30180753613708344,0.33235438818565477,0.2703807663481769,0.3506745326103107,0.30402900265921445,0.30563534305545886,0.3793719662710376,0.31530858772069525,0.22279504396402605,0.29918535319581235,0.3550109416528659,0.3958845048577368,0.276783017299077,0.3644931421963491,0.36866708268424875,0.26891143130065087,0.24388805084398027,0.31051217449919677,0.23031035696575353,0.17080073248256153,0.34384976562437547,0.13523517560422085,0.19465316098168434,0.20708239368472323,0.36723129744096217,0.2503072545549729,0.21257883642219882,0.31861541559208273,0.19223184325691747,0.1751887805770145,0.265344973958277,0.37744932673825954
present,0.8127613241908369,0.254571522381503,0.4603083797425767,0.028785008066279875,0.4250779113600394,0.4667049263696957,0.004551309397788172,0.2710588259574688,0.3416254615951644,0.333400759412127,0.30267113020813335,0.34015670000832965,0.4271202880874241,0.7144248543030539,0.4973291919712786,0.19336370680167167,0.0,0.28266316787923274,0.6951841592860104,0.20143593070911026,0.11196322321562518,0.6029743179107626,0.007253140269558551,0.3255447340829271,0.0,0.002477419041358847,0.24281633562016397,0.014392504033139937,0.02998438340237487,0.742604995753118,0.38673191392751927,0.8527410085743194,0.011079354770461488,0.2424423842968739,0.14374547065407325,0.31967673889163756,0.3161314537852946,0.573804739705063,0.8445080323651343,0.3842165611426577,0.4427230773681003,0.4571526389024879,0.25875797972385606,0.5176429366421865,0.2510244155994181,0.008309516077846114,0.0,0.1455908071411524,0.0023987506721899893,0.6893097190735711,0.2110900591527191,0.49941151219276464,0.6540216769765673,0.5770587699829769,0.7320025456513328,0.29807261712347044,0.4701298808170472,0.30210515089194884,0.3734423643953621,0.99999999999999,0.8481736033626168,0.6417169071056784,0.6733441004230173,0.890522616297618,0.7379440634415877,0.9006494820557638,0.7777685599279179,0.6666767432556105,0.8513497106627518,0.8589433278414758,0.43555317274308236,0.7858269116460094,0.8522003443732171,0.9160753227894419,0.629134028308674,0.8566907034570009,0.8307871266989622,0.49426509048253625,0.6328698565961851,0.529781884851187,0.6453858872974341,0.4454141551001879,0.9001913113066902,0.32629899489926634,0.49192894975247037,0.5027234780700466,0.8618662840850844,0.5888677060500285,0.566356528120589,0.8289235614937537,0.5923870826457492,0.5651695467704602,0.7410374644630341,0.9061907790834911
deliver,0.7623500034018303,0.26821107342534345,0.42346833343747664,0.020490828138185778,0.42011012124704156,0.4725649374409692,0.0021599229353244835,0.2288142475430745,0.32473700334171407,0.2949081371240768,0.3071266671625799,0.2826781247855481,0.399224877642153,0.6980099928161624,0.4838377047642025,0.15213663705071245,0.0,0.2817023129867021,0.6542973060114626,0.23883873105035622,0.09912502316596307,0.5892277456626096,0.005163203372514687,0.2819928253302709,0.0039434617138333055,0.01939926660935801,0.26260004959709443,0.013660552092123851,0.03756651825334059,0.7067033802252142,0.40412466605866376,0.8799189862262945,0.023660770282999833,0.19243931545544518,0.1265435399682441,0.3017029371721143,0.2558497219553912,0.5685913049352347,0.8438062932147539,0.444495451118889,0.4755529596802621,0.47698439566468154,0.2505104316937464,0.5282446696953343,0.20160309238189494,0.01577384685533322,0.14343579696730044,0.09061983788412872,0.0,0.7617911152948988,0.1953458949173711,0.4873999716662768,0.641516182115909,0.5172525486739047,0.708446553045556,0.32021693811628815,0.41887172213187285,0.3375380087994643,0.35332872572177554,0.8481736033626168,1.0000000000000058,0.614795899922879,0.629929252253326,0.8506603114876347,0.7230365439826395,0.8727463048044205,0.7301150314179417,0.6984874224868416,0.8067770894302029,0.8399813139297581,0.405290427551028,0.7238919723720174,0.8302347585467738,0.8615673370237676,0.5634779239150366,0.833464241346193,0.7900287097114954,0.46187928656000654,0.5844184644420632,0.46367619763974605,0.6032508926775649,0.3926097848557617,0.8475739830441117,0.33227273890847203,0.4600574380759357,0.4386856161045925,0.8476476128698429,0.6193863865194186,0.559503997257172,0.8106942985428144,0.5979800020095619,0.6013258087940822,0.6704070785406293,0.8404521363832343
rent,0.5840839351950767,0.1962528615433106,0.30736671653142417,0.0,0.31147205742716944,0.34930065538679517,0.0,0.1730969289631663,0.2675568220907987,0.23102118196575402,0.2829420077953802,0.18923238997279745,0.29335230164766823,0.5068493042408585,0.3887857258905852,0.12239801227242099,0.0,0.1983074448845259,0.473457765653774,0.14902711415819703,0.06789420142508994,0.4385051173973701,0.0,0.2349172607357257,0.0,0.0,0.19656020866842844,0.0,0.02163711612039579,0.5040548396605125,0.2836866335785224,0.6255542455867839,0.049968779266390796,0.15482259994323683,0.09508452945999399,0.24138193104709232,0.2036826042752698,0.3879305971231647,0.6049676754554715,0.28764805028917373,0.31961147151771163,0.3031053675510138,0.18672308111964211,0.3685515055385158,0.15482259994323683,0.0,0.0,0.07919110258754188,0.0,0.5106865520742,0.15578723606684966,0.37009680164738024,0.4723657075605687,0.3973073385956469,0.5188443052866505,0.21762023102576,0.31324532692906215,0.2165592283070023,0.25157227129990556,0.6417169071056784,0.614795899922879,1.0000000000000018,0.46119959818663725,0.6407847266525469,0.5565464561124426,0.6718607940514605,0.6999438169367445,0.49735972676836804,0.6531197784190362,0.6313393339145695,0.3409866766152169,0.561590879838167,0.6531839522449587,0.6715149093541836,0.4478492613926982,0.6370345431927892,0.6053198246842892,0.35758660771044287,0.4698325908691827,0.4034351399899895,0.4605890466541951,0.3180559827798878,0.6676121282375549,0.2309740492136638,0.33788447865718463,0.34378186245384945,0.6261837674524083,0.4680408991285276,0.4376322213741607,0.6190630129959739,0.40571112484923855,0.46412417068189576,0.5078867681689782,0.6420797701116405
read,0.5129233427844192,0.17889394437417028,0.26266646565177554,0.0,0.2567858390490997,0.3518804372648486,0.0,0.12587720374450323,0.2146968800893537,0.21614047221924632,0.22139961823874893,0.196587164447976,0.2350195929713923,0.49211407961495374,0.30447575708297453,0.0890086243645389,0.0,0.1281870698730144,0.4272413969497869,0.10003705762587817,0.049373101400747445,0.42446970419563956,0.04757711097716627,0.1558479665408135,0.0,0.0,0.22461976767339845,0.0,0.020979533957417203,0.5101181054923603,0.25641652614621024,0.6244061538405968,0.02422507915557543,0.11258799375612011,0.07333675512988161,0.19609259225558706,0.14811930420224234,0.41944653411199734,0.6389512717584614,0.2968999615665883,0.31911022158522356,0.2829273942432923,0.1301284699594291,0.38099891961363164,0.15011732500816014,0.0,0.0,0.10877786378151548,0.0,0.5373577404207626,0.10909357657856947,0.35043851876270005,0.4882083062472237,0.35051934544857455,0.4751728345685815,0.2110064484204652,0.29716799615310274,0.2099776910554249,0.30180753613708344,0.6733441004230173,0.629929252253326,0.46119959818663725,0.9999999999999968,0.607258743592585,0.6098540117702402,0.6619653005974812,0.5632231674115378,0.5343047313962062,0.6530235186719587,0.618072039209415,0.40393580852234284,0.5567402190644688,0.640251860190027,0.6705591347337668,0.4187299794129873,0.6155501788556308,0.5809990662841835,0.45168903961215023,0.4555537225753457,0.44075964272125967,0.5446660113726977,0.2763871005687131,0.6196855194938611,0.2559479147800365,0.2960382810405702,0.34038853644883804,0.6263681090838726,0.43928143535443487,0.4413052459493676,0.5835036849942672,0.4218044798897124,0.4163275429924304,0.4975108122951577,0.6836551954810982
