	canoe	trudge	kayak	trek	stride	vault	trot	hop	exit	scurry	bike	raft	dart	speed	lurch	inch	gallop	paddle	creep	stagger	meander	stumble	hike	skate	tumble	wander	cycle	hasten	chase	plunge	dash	scramble	glide	limp	taxi	row	crawl	depart	journey	float	race	hurry	arrive	drift	swim	ride	flee	cross	march	sail	descend	fly	ascend	walk	climb	rush	run	travel	go	refund	bequeath	ask	dictate	yield	guarantee	tell	mail	allot	forward	promise	trade	rent	cede	relay	read	lease	feed	explain	deny	teach	allocate	issue	show	pass	grant	award	deliver	present	offer	pay	sell	assign	transfer	give	checkpoint
Layer 4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.26666666666666666	0.9375	1.0	0.96	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.956989247311828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.125	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.8974358974358975	1.0	0.9811320754716981	1.0	0.5873015873015873	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	0.6486486486486487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.9375	1.0	0.88	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.956989247311828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.125	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.8974358974358975	1.0	0.9811320754716981	1.0	0.6825396825396826	0.8611111111111112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6486486486486487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.9375	1.0	0.96	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9622641509433962	1.0	0.6984126984126984	0.875	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.6081081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.9375	1.0	0.96	1.0	0.9714285714285714	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9622641509433962	1.0	0.6507936507936508	0.8888888888888888	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.6081081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.4	0.9375	1.0	0.96	1.0	0.9714285714285714	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	1.0	1.0	0.5873015873015873	0.8888888888888888	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.6216216216216216	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.5333333333333333	0.9375	1.0	0.96	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9811320754716981	1.0	0.7936507936507936	0.875	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.5945945945945946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	0.96	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9622641509433962	1.0	0.7301587301587301	0.8611111111111112	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.6081081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	0.88	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9622641509433962	1.0	0.8412698412698413	0.8611111111111112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	0.6216216216216216	1.0	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 12	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	0.96	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9230769230769231	1.0	0.9811320754716981	1.0	0.5873015873015873	0.875	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	0.6351351351351351	1.0	1.0	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	6500
Layer 1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	0.7142857142857143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6621621621621622	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.5	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7432432432432432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	0.9	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.8717948717948718	1.0	1.0	1.0	1.0	0.9861111111111112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7432432432432432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	1.0	0.9861111111111112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7432432432432432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.9	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8378378378378378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9487179487179487	1.0	1.0	1.0	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8108108108108109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9682539682539683	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8243243243243243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.9487179487179487	1.0	1.0	1.0	0.9841269841269841	0.9861111111111112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7567567567567568	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9487179487179487	1.0	1.0	1.0	1.0	0.9722222222222222	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7567567567567568	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7297297297297297	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9841269841269841	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7702702702702703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 12	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9365079365079365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7567567567567568	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6600
Layer 1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	0.746031746031746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7162162162162162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.6	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8974358974358975	1.0	0.9811320754716981	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7837837837837838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7837837837837838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.9	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.8717948717948718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7432432432432432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8378378378378378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9841269841269841	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8648648648648649	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8378378378378378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9487179487179487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8378378378378378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8378378378378378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7702702702702703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
Layer 11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9782608695652174	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7837837837837838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6700
